1
0
16
0.0	0.0	0.0
1.0	6.10836745703765	2.6217640847782424
2.0	8.586250156951634	-1.8408675611756131
3.0	16.720189527346268	1.2468746512938893
4.0	12.923482366993753	0.5818625896258213
5.0	5.943288401602383	2.0989968997030966
6.0	0.9167082754333947	-2.9359205870260228
7.0	2.402020406824802	1.8428457515406984
8.0	3.533900000000017	-3.1415926535897696
9.0	2.402020406824866	-1.8428457515407035
10.0	0.916708275433335	2.935920587026095
11.0	5.943288401602387	-2.098996899703074
12.0	12.923482366993749	-0.5818625896258232
13.0	16.7201895273463	-1.2468746512938922
14.0	8.586250156951603	1.8408675611756076
15.0	6.108367457037427	-2.621764084778203
